agreement_rate,consensus_selected_qa_share,consensus_selected_r2,consensus_sem_p_vs_logistic,consensus_sem_p_vs_pre,consensus_sem_p_vs_retained,consensus_sem_p_vs_selected,consensus_sem_p_vs_tree,consensus_sem_qa_share,consensus_sem_r2,pair_tree_r2,plus_text_logistic_r2,pre_only_r2,retained_r2,selected_override_rate,selected_r2,sem_override_rate,split,test_size
0.7017543859649122,0.18421052631578946,0.9966761198391151,0.25925,0.77175,0.75225,0.4225,0.85025,0.02631578947368421,0.9966812264263274,0.9966761198391151,0.9966364812004386,0.9966786186791518,0.996677836433374,0.008771929824561403,0.996670544380836,0.02631578947368421,val2020_test_post2020,114
0.6144578313253012,0.12048192771084337,0.9987899258698029,0.004,0.3155,0.06575,0.254,0.764,0.060240963855421686,0.9987899258698029,0.9987899837274773,0.998821455679833,0.9988257380604549,0.9987813131941412,0.03614457831325301,0.9987822866467783,0.060240963855421686,val2021_test_post2021,83
0.7333333333333333,0.35,0.9986171903801817,0.60725,0.2645,0.07675,0.2455,0.53575,0.3,0.9986176591248731,0.9986242670023903,0.9986363798329253,0.9984820619311983,0.9985272895023753,0.26666666666666666,0.9985463792059631,0.3,val2022_test_post2022,60
