candidate_r2,candidate_rmse,held_out_ticker,model,n_remaining,prior_r2,prior_rmse,r2_gain,rmse_gain
0.9130925750575416,0.0007186784561529808,AAPL,residual_structured_only,152,0.19283349022140295,0.0021902200600344072,0.7202590848361387,0.0014715416038814265
0.9167212028262727,0.0007020869146041142,AMGN,residual_structured_only,153,0.19050144581220907,0.0021889291034327338,0.7262197570140636,0.0014868421888286196
0.9137677150911812,0.0007126804433465477,AMZN,residual_structured_only,153,0.1934973002564392,0.0021795297798324915,0.720270414834742,0.0014668493364859438
0.9136453356174248,0.0007112689004154605,AXP,residual_structured_only,153,0.18708108391700484,0.0021823004105984917,0.7265642517004199,0.001471031510183031
0.9120342472784783,0.0007187444650699657,CAT,residual_structured_only,153,0.18200891140114217,0.0021917549084082906,0.7300253358773361,0.001473010443338325
0.9391776933175819,0.0005635813154357655,CSCO,residual_structured_only,151,0.17357442289396086,0.0020774329607743157,0.7656032704236211,0.0015138516453385503
0.9207162833824764,0.0006708953459029471,DIS,residual_structured_only,152,0.20123193694388386,0.0021294778396919343,0.7194843464385925,0.001458582493788987
0.9118205137998368,0.0007204303124600891,HON,residual_structured_only,153,0.1840637105016939,0.00219147398898348,0.7277568032981429,0.0014710436765233907
0.9105793500966103,0.0007170940432582315,IBM,residual_structured_only,153,0.19006072878516667,0.0021581589737733947,0.7205186213114436,0.0014410649305151633
0.9117960001378952,0.0007202055007942918,JNJ,residual_structured_only,153,0.183244482233892,0.0021915850677003278,0.7285515179040032,0.001471379566906036
0.9118016314358963,0.0007202497109091267,JPM,residual_structured_only,153,0.18809325247779451,0.002185273966898144,0.7237083789581018,0.0014650242559890174
0.9123471070756843,0.0007191556141978358,KO,residual_structured_only,153,0.1856916722802725,0.0021919678812550754,0.7266554347954118,0.0014728122670572396
0.9124999734745675,0.0007155459330370861,MCD,residual_structured_only,154,0.18428384138385234,0.0021847560869380934,0.7282161320907151,0.0014692101539010073
0.9132693091449502,0.0007130967372894455,MMM,residual_structured_only,154,0.1858483543451016,0.0021848151518868318,0.7274209547998486,0.0014717184145973863
0.9123184033892586,0.0007172935219762838,MRK,residual_structured_only,154,0.1864816159544459,0.0021848738651568927,0.7258367874348127,0.001467580343180609
0.9124302648541496,0.0007232721572688005,MSFT,residual_structured_only,151,0.18496641297090455,0.0022065434410918103,0.727463851883245,0.0014832712838230098
0.9180978454250404,0.0006982712776729482,NKE,residual_structured_only,150,0.19291536613887472,0.002191977310556867,0.7251824792861656,0.0014937060328839187
0.7877143586921737,0.000662732203075195,NVDA,residual_structured_only,149,0.3412582254670541,0.001167442143100213,0.44645613322511957,0.000504709940025018
0.9119191187285647,0.0007200782302653147,UNH,residual_structured_only,153,0.1837619822038029,0.002192033894678641,0.7281571365247618,0.0014719556644133263
0.9122101278812558,0.0007166224732993452,VZ,residual_structured_only,154,0.1840106957036105,0.002184793768513062,0.7281994321776453,0.001468171295213717
0.9125428670768072,0.0007284162982254638,WMT,residual_structured_only,149,0.19337713357774622,0.0022121639019927553,0.719165733499061,0.0014837476037672915
0.9008519871129327,0.0007676233775381203,AAPL,residual_structured_plus_extra_plus_qna_lsa,152,0.19283349022140295,0.0021902200600344072,0.7080184968915297,0.0014225966824962868
0.9018202284599002,0.0007623153510944862,AMGN,residual_structured_plus_extra_plus_qna_lsa,153,0.19050144581220907,0.0021889291034327338,0.7113187826476911,0.0014266137523382474
0.9027866866959771,0.0007566983156553498,AMZN,residual_structured_plus_extra_plus_qna_lsa,153,0.1934973002564392,0.0021795297798324915,0.7092893864395379,0.0014228314641771417
0.90186881285728,0.0007582186210687022,AXP,residual_structured_plus_extra_plus_qna_lsa,153,0.18708108391700484,0.0021823004105984917,0.7147877289402752,0.0014240817895297894
0.9012356023036057,0.000761584175321378,CAT,residual_structured_plus_extra_plus_qna_lsa,153,0.18200891140114217,0.0021917549084082906,0.7192266909024635,0.0014301707330869125
0.9437934970987528,0.0005417743321791252,CSCO,residual_structured_plus_extra_plus_qna_lsa,151,0.17357442289396086,0.0020774329607743157,0.770219074204792,0.0015356586285951905
0.9065427916976809,0.000728398731475035,DIS,residual_structured_plus_extra_plus_qna_lsa,152,0.20123193694388386,0.0021294778396919343,0.7053108547537971,0.0014010791082168994
0.9002696426147099,0.0007661642497753239,HON,residual_structured_plus_extra_plus_qna_lsa,153,0.1840637105016939,0.00219147398898348,0.716205932113016,0.001425309739208156
0.89882512150956,0.0007627699050238624,IBM,residual_structured_plus_extra_plus_qna_lsa,153,0.19006072878516667,0.0021581589737733947,0.7087643927243933,0.0013953890687495322
0.9007934310798742,0.0007638050211176496,JNJ,residual_structured_plus_extra_plus_qna_lsa,153,0.183244482233892,0.0021915850677003278,0.7175489488459822,0.0014277800465826783
