candidate_r2,candidate_rmse,held_out_ticker,model,n_remaining,prior_r2,prior_rmse,r2_gain,rmse_gain
0.8735096336247408,0.0012363735758957213,AAPL,residual_market_plus_controls,55,0.028447191576935316,0.0034265272908344546,0.8450624420478055,0.0021901537149387335
0.8844960524391017,0.0011759388196616205,AMGN,residual_market_plus_controls,55,0.014493667134855559,0.0034349152285501447,0.8700023853042461,0.002258976408888524
0.880265686888834,0.0012040747772480923,AMZN,residual_market_plus_controls,54,0.01762766995912124,0.0034489127367470385,0.8626380169297128,0.002244837959498946
0.896686217443063,0.0010912134178139821,CSCO,residual_market_plus_controls,51,0.035427061899462764,0.003334249563437507,0.8612591555436002,0.002243036145623525
0.8784058224356855,0.0012097595359301541,DIS,residual_market_plus_controls,55,0.029272359234692957,0.003418151929962375,0.8491334632009926,0.002208392394032221
0.873971208962411,0.0012491066515810706,IBM,residual_market_plus_controls,53,0.043253364543172856,0.003441621512821516,0.8307178444192381,0.0021925148612404453
0.868092021800897,0.0012612723566646554,MSFT,residual_market_plus_controls,53,-0.01774311968221176,0.003503421840270635,0.8858351414831087,0.0022421494836059796
0.8902281162065784,0.0011815875554056492,NKE,residual_market_plus_controls,52,0.03342486510953879,0.003506211897366565,0.8568032510970396,0.002324624341960916
0.6727498154946976,0.0010449911755650364,NVDA,residual_market_plus_controls,52,0.19074001779025462,0.0016432994336807198,0.48200979770444297,0.0005983082581156834
0.9085858987196771,0.0010510601883329087,AAPL,residual_market_controls_plus_a4,55,0.028447191576935316,0.0034265272908344546,0.8801387071427418,0.002375467102501546
0.9100055534449588,0.0010379923887125914,AMGN,residual_market_controls_plus_a4,55,0.014493667134855559,0.0034349152285501447,0.8955118863101033,0.0023969228398375533
0.9098687091240925,0.0010446767781486458,AMZN,residual_market_controls_plus_a4,54,0.01762766995912124,0.0034489127367470385,0.8922410391649712,0.0024042359585983927
0.9403388257945505,0.000829232785697058,CSCO,residual_market_controls_plus_a4,51,0.035427061899462764,0.003334249563437507,0.9049117638950878,0.002505016777740449
0.9077948773637332,0.0010534651889706464,DIS,residual_market_controls_plus_a4,55,0.029272359234692957,0.003418151929962375,0.8785225181290403,0.0023646867409917284
0.9078337559502639,0.0010681950980855539,IBM,residual_market_controls_plus_a4,53,0.043253364543172856,0.003441621512821516,0.8645803914070911,0.0023734264147359622
0.9066445341990117,0.0010610680084304105,MSFT,residual_market_controls_plus_a4,53,-0.01774311968221176,0.003503421840270635,0.9243876538812235,0.0024423538318402243
0.9125438455395466,0.0010546674391988006,NKE,residual_market_controls_plus_a4,52,0.03342486510953879,0.003506211897366565,0.8791189804300078,0.0024515444581677645
0.7776890447102659,0.0008612973390097604,NVDA,residual_market_controls_plus_a4,52,0.19074001779025462,0.0016432994336807198,0.5869490269200113,0.0007820020946709594
0.9342001229001775,0.0008917303141128753,AAPL,residual_market_controls_plus_a4_plus_qna_lsa,55,0.028447191576935316,0.0034265272908344546,0.9057529313232422,0.0025347969767215792
0.9354558128663855,0.0008790526380023791,AMGN,residual_market_controls_plus_a4_plus_qna_lsa,55,0.014493667134855559,0.0034349152285501447,0.9209621457315299,0.0025558625905477655
0.935555420186642,0.0008833592144877978,AMZN,residual_market_controls_plus_a4_plus_qna_lsa,54,0.01762766995912124,0.0034489127367470385,0.9179277502275207,0.002565553522259241
0.9644523451743874,0.0006400826325260099,CSCO,residual_market_controls_plus_a4_plus_qna_lsa,51,0.035427061899462764,0.003334249563437507,0.9290252832749246,0.0026941669309114968
0.9339934765274468,0.0008913250125724686,DIS,residual_market_controls_plus_a4_plus_qna_lsa,55,0.029272359234692957,0.003418151929962375,0.9047211172927538,0.0025268269173899065
0.9350234991087475,0.0008968974637935229,IBM,residual_market_controls_plus_a4_plus_qna_lsa,53,0.043253364543172856,0.003441621512821516,0.8917701345655746,0.002544724049027993
0.9315218844101971,0.0009087600899472677,MSFT,residual_market_controls_plus_a4_plus_qna_lsa,53,-0.01774311968221176,0.003503421840270635,0.9492650040924089,0.002594661750323367
0.9348588884502566,0.0009102232659523143,NKE,residual_market_controls_plus_a4_plus_qna_lsa,52,0.03342486510953879,0.003506211897366565,0.9014340233407178,0.0025959886314142508
0.828489015986536,0.0007565169140480711,NVDA,residual_market_controls_plus_a4_plus_qna_lsa,52,0.19074001779025462,0.0016432994336807198,0.6377489981962814,0.0008867825196326487
